timestamps,X,Y,Z,IR,RED
439.3116,-0.164133,-0.084068,0.948771,121428,98686
439.3584,-0.166135,-0.091074,0.963783,120705,98609
439.4052,-0.157128,-0.088072,0.965785,120788,98696
439.452,-0.150122,-0.08607,0.964784,121268,98925
439.4988,-0.153124,-0.085069,0.964784,121549,98943
439.5456,-0.137111,-0.078063,0.988803,121471,98940
439.5924,-0.146119,-0.082067,0.958779,121444,98917
439.6392,-0.158128,-0.080065,0.960781,121488,98930
439.686,-0.159129,-0.081066,0.946769,121676,99066
439.7328,-0.151123,-0.087071,0.940764,121918,99169
439.7796,-0.146119,-0.084068,0.978795,122226,99272
439.8264,-0.146119,-0.084068,0.962782,122420,99347
439.8732,-0.14812,-0.080065,0.95978,122567,99341
439.92,-0.153124,-0.082067,0.964784,122889,99474
439.9668,-0.150122,-0.081066,0.967786,122789,99137
440.0136,-0.159129,-0.084068,0.938763,121251,98702
440.0604,-0.14712,-0.075061,0.963783,120760,98651
440.1072,-0.152124,-0.084068,0.944768,120876,98732
440.154,-0.154125,-0.083067,0.951773,121151,98818
440.2008,-0.154125,-0.080065,0.949772,121335,98922
440.2476,-0.150122,-0.084068,0.961781,121494,99014
440.2944,-0.145118,-0.082067,0.964784,121647,98939
440.3412,-0.16013,-0.088072,0.946769,121476,98941
440.388,-0.146119,-0.081066,0.965785,121910,99190
440.4348,-0.152124,-0.087071,0.952774,122227,99210
440.4816,-0.139113,-0.080065,0.966785,122428,99299
440.5284,-0.137111,-0.076062,0.956777,122588,99358
440.5752,-0.142115,-0.084068,0.957778,122638,99334
440.622,-0.127103,-0.081066,0.974792,122782,99431
440.6688,-0.156127,-0.085069,0.950773,122785,99287
440.7156,-0.14712,-0.085069,0.960781,121784,98752
440.7624,-0.144117,-0.084068,0.97179,120885,98612
440.8092,-0.138112,-0.087071,0.960781,120791,98649
440.856,-0.149121,-0.085069,0.965785,121256,98948
440.9028,-0.152124,-0.092075,0.950773,121547,98943
440.9496,-0.152124,-0.084068,0.95978,121594,98983
440.9964,-0.158128,-0.085069,0.953775,121470,98962
441.0432,-0.155126,-0.077063,0.960781,121504,98969
441.09,-0.149121,-0.082067,0.966785,121655,99020
441.1368,-0.13511,-0.079064,0.991806,121941,99153
441.1836,-0.153124,-0.084068,0.948771,122133,99261
441.2304,-0.158128,-0.081066,0.957778,122356,99360
441.2772,-0.153124,-0.082067,0.951773,122521,99323
441.324,-0.150122,-0.083067,0.967786,122730,99389
441.3708,-0.149121,-0.082067,0.95978,122062,98835
441.4176,-0.151123,-0.083067,0.953775,120956,98595
441.4644,-0.14812,-0.082067,0.97279,120778,98624
441.5112,-0.150122,-0.082067,0.979796,120891,98775
441.558,-0.154125,-0.084068,0.964784,121088,98792
441.6048,-0.151123,-0.082067,0.963783,121143,98881
441.6516,-0.162132,-0.081066,0.946769,121351,98930
441.6984,-0.153124,-0.078063,0.967786,121378,98916
441.7452,-0.153124,-0.084068,0.962782,121306,98899
441.792,-0.151123,-0.081066,0.964784,121774,99141
441.8388,-0.158128,-0.083067,0.955777,122049,99253
441.8856,-0.17214,-0.08607,0.938763,122261,99271
441.9324,-0.17214,-0.085069,0.93576,122358,99295
441.9792,-0.154125,-0.080065,0.964784,122401,99336
442.026,-0.16013,-0.084068,0.960781,122553,99382
442.0728,-0.143116,-0.07406,0.992807,122704,99405
442.1196,-0.126102,-0.072059,0.983799,122200,98905
442.1664,-0.153124,-0.080065,0.979796,121009,98616
442.2132,-0.142115,-0.088072,0.950773,120777,98609
442.26,-0.149121,-0.085069,0.961781,121142,98863
442.3068,-0.154125,-0.078063,0.945768,121347,98886
442.3536,-0.150122,-0.084068,0.962782,121511,98903
442.4004,-0.157128,-0.084068,0.950773,121447,98890
442.4472,-0.158128,-0.087071,0.968787,121386,98915
442.494,-0.14712,-0.081066,0.949772,121505,99004
442.5408,-0.146119,-0.082067,0.94777,121763,99078
442.5876,-0.154125,-0.087071,0.950773,122011,99211
442.6344,-0.149121,-0.081066,0.962782,122194,99273
442.6812,-0.150122,-0.085069,0.958779,122369,99304
442.728,-0.14712,-0.085069,0.963783,122576,99389
442.7748,-0.156127,-0.087071,0.965785,122706,99470
442.8216,-0.153124,-0.08607,0.967786,122686,99112
442.8684,-0.149121,-0.082067,0.970789,121381,98690
442.9152,-0.142115,-0.084068,0.965785,120790,98652
442.962,-0.144117,-0.08607,0.97279,120826,98718
443.0088,-0.16013,-0.088072,0.960781,121073,98791
443.0556,-0.149121,-0.087071,0.960781,121239,98832
443.1024,-0.158128,-0.090073,0.954776,121441,98881
443.1492,-0.159129,-0.088072,0.95978,121530,98929
443.196,-0.150122,-0.084068,0.964784,121438,98946
443.2428,-0.14812,-0.081066,0.969788,121566,99060
443.2896,-0.153124,-0.085069,0.965785,121832,99176
443.3364,-0.142115,-0.085069,0.963783,122067,99251
443.3832,-0.14812,-0.084068,0.97179,122243,99276
443.43,-0.142115,-0.082067,0.970789,122388,99236
443.4768,-0.142115,-0.076062,0.978795,122427,99348
443.5236,-0.14712,-0.081066,0.969788,122514,99399
443.5704,-0.16013,-0.087071,0.962782,122504,99173
443.6172,-0.151123,-0.083067,0.975793,121375,98729
443.664,-0.150122,-0.084068,0.965785,120841,98745
443.7108,-0.154125,-0.084068,0.968787,121072,98746
443.7576,-0.159129,-0.090073,0.94777,121176,98886
443.8044,-0.161131,-0.08607,0.956777,121384,98927
443.8512,-0.16013,-0.084068,0.955777,121393,98940
443.898,-0.164133,-0.089072,0.946769,121322,98902
443.9448,-0.155126,-0.085069,0.961781,121367,98925
443.9916,-0.145118,-0.079064,0.968787,121532,99041
444.0384,-0.152124,-0.081066,0.949772,121802,99097
444.0852,-0.163133,-0.085069,0.966785,121975,99219
444.132,-0.150122,-0.083067,0.961781,122322,99284
444.1788,-0.158128,-0.089072,0.957778,122417,99360
444.2256,-0.154125,-0.085069,0.967786,122531,99345
444.2724,-0.153124,-0.085069,0.964784,122046,98910
444.3192,-0.130106,-0.079064,0.965785,120884,98606
444.366,-0.140114,-0.084068,0.964784,120634,98613
444.4128,-0.152124,-0.079064,0.955777,120715,98676
444.4596,-0.152124,-0.084068,0.93576,120893,98760
444.5064,-0.164133,-0.08607,0.957778,120991,98774
444.5532,-0.170138,-0.09808,0.94777,121154,98884
444.6,-0.150122,-0.083067,0.964784,121186,98795
444.6468,-0.151123,-0.082067,0.965785,121305,98884
444.6936,-0.130106,-0.081066,0.991806,121451,99003
444.7404,-0.154125,-0.088072,0.950773,121661,99072
444.7872,-0.145118,-0.077063,0.95978,121924,99100
444.834,-0.151123,-0.083067,0.951773,122014,99195
444.8808,-0.152124,-0.084068,0.965785,122116,99232
444.9276,-0.16013,-0.083067,0.956777,122227,99203
444.9744,-0.150122,-0.085069,0.967786,122375,99286
445.0212,-0.158128,-0.08607,0.95978,122518,99295
445.068,-0.151123,-0.084068,0.962782,120523,98576
445.1148,-0.159129,-0.08607,0.953775,120688,98689
445.1616,-0.14712,-0.081066,0.970789,120867,98665
445.2084,-0.152124,-0.080065,0.975793,120938,98755
445.2552,-0.152124,-0.083067,0.960781,121156,98857
445.302,-0.154125,-0.077063,0.964784,121161,98826
445.3488,-0.153124,-0.082067,0.954776,121145,98834
445.3956,-0.149121,-0.082067,0.97179,121213,98823
445.4424,-0.150122,-0.076062,0.949772,121325,98958
445.4892,-0.149121,-0.077063,0.955777,121607,99053
445.536,-0.152124,-0.084068,0.965785,122087,99213
445.5828,-0.152124,-0.084068,0.965785,122163,99226
445.6296,-0.141115,-0.075061,0.986802,122288,99251
445.6764,-0.151123,-0.081066,0.962782,122362,99298
445.7232,-0.137111,-0.085069,0.970789,122470,99387
445.77,-0.161131,-0.085069,0.965785,122689,99283
445.8168,-0.151123,-0.08607,0.956777,121634,98749
445.8636,-0.149121,-0.081066,0.958779,120696,98575
445.9104,-0.142115,-0.080065,0.974792,120638,98627
445.9572,-0.142115,-0.08607,0.963783,120828,98718
446.004,-0.149121,-0.081066,0.961781,121313,98863
446.0508,-0.161131,-0.087071,0.966785,121323,98802
446.0976,-0.158128,-0.085069,0.945768,121199,98885
446.1444,-0.153124,-0.079064,0.965785,121299,98918
446.1912,-0.155126,-0.084068,0.958779,121458,99009
446.238,-0.155126,-0.083067,0.955777,121780,99037
446.2848,-0.163133,-0.08607,0.952774,121970,99120
446.3316,-0.163133,-0.085069,0.974792,122096,99222
446.3784,-0.155126,-0.079064,0.967786,122170,99200
446.4252,-0.154125,-0.083067,0.97179,122288,99198
446.472,-0.152124,-0.084068,0.966785,122025,98896
446.5188,-0.153124,-0.085069,0.965785,120914,98555
446.5656,-0.150122,-0.082067,0.950773,120632,98537
446.6124,-0.145118,-0.080065,0.967786,120706,98645
446.6592,-0.145118,-0.084068,0.948771,120881,98732
446.706,-0.141115,-0.081066,0.957778,120926,98774
446.7528,-0.167136,-0.092075,0.953775,121236,98807
446.7996,-0.14812,-0.082067,0.973791,121274,98833
446.8464,-0.157128,-0.082067,0.949772,121210,98792
446.8932,-0.157128,-0.083067,0.960781,121215,98865
446.94,-0.146119,-0.087071,0.962782,121733,99039
446.9868,-0.149121,-0.085069,0.965785,122011,99158
447.0336,-0.138112,-0.079064,0.980797,122175,99163
447.0804,-0.150122,-0.081066,0.960781,122252,99240
447.1272,-0.137111,-0.078063,0.975793,122330,99276
447.174,-0.149121,-0.081066,0.97179,122372,99343
447.2208,-0.146119,-0.079064,0.983799,122604,99374
447.2676,-0.143116,-0.082067,0.974792,122216,98890
447.3144,-0.144117,-0.083067,0.977794,120914,98587
447.3612,-0.150122,-0.080065,0.965785,120593,98568
447.408,-0.14812,-0.085069,0.975793,120963,98783
447.4548,-0.152124,-0.085069,0.939764,121115,98843
447.5016,-0.168137,-0.092075,0.938763,121251,98877
447.5484,-0.157128,-0.08607,0.94777,121184,98827
447.5952,-0.138112,-0.080065,0.968787,121300,98808
447.642,-0.152124,-0.079064,0.975793,121403,99000
447.6888,-0.142115,-0.080065,0.981798,121646,99090
447.7356,-0.150122,-0.08607,0.97179,121888,99109
447.7824,-0.141115,-0.082067,0.968787,122175,99178
447.8292,-0.155126,-0.082067,0.955777,122335,99241
447.876,-0.149121,-0.081066,0.965785,122665,99399
447.9228,-0.151123,-0.081066,0.969788,122766,99353
447.9696,-0.139113,-0.075061,0.976794,121816,98811
448.0164,-0.153124,-0.083067,0.962782,120755,98582
448.0632,-0.138112,-0.080065,0.975793,120683,98588
448.11,-0.163133,-0.08607,0.977794,120807,98721
448.1568,-0.155126,-0.079064,0.961781,121015,98804
448.2036,-0.144117,-0.078063,0.962782,121184,98828
448.2504,-0.138112,-0.079064,0.976794,121348,98923
448.2972,-0.143116,-0.085069,0.979796,121440,98852
448.344,-0.152124,-0.081066,0.964784,121514,99003
448.3908,-0.156127,-0.087071,0.957778,121774,99046
448.4376,-0.145118,-0.084068,0.97179,122093,99176
448.4844,-0.14812,-0.077063,0.97279,122274,99231
448.5312,-0.145118,-0.078063,0.978795,122405,99321
448.578,-0.150122,-0.085069,0.939764,122515,99331
448.6248,-0.151123,-0.082067,0.99681,122588,99375
448.6716,-0.151123,-0.079064,1.001814,122759,99467
448.7184,-0.136111,-0.082067,0.968787,122730,99178
448.7652,-0.144117,-0.084068,0.946769,121398,98665
448.812,-0.149121,-0.081066,0.965785,120880,98699
448.8588,-0.152124,-0.082067,0.966785,121019,98806
448.9056,-0.140114,-0.083067,0.962782,121185,98923
448.9524,-0.14712,-0.083067,0.945768,121490,98971
448.9992,-0.146119,-0.082067,0.97179,121457,98918
449.046,-0.153124,-0.084068,0.967786,121346,98904
449.0928,-0.161131,-0.088072,0.954776,121457,98933
449.1396,-0.161131,-0.080065,0.97179,121689,99012
449.1864,-0.14812,-0.082067,1.001814,121978,99132
449.2332,-0.157128,-0.084068,0.968787,122243,99237
449.28,-0.14712,-0.083067,0.966785,122646,99417
449.3268,-0.136111,-0.082067,0.976794,122779,99442
449.3736,-0.150122,-0.083067,0.965785,122396,99024
449.4204,-0.14712,-0.081066,0.957778,121106,98591
449.4672,-0.154125,-0.083067,0.964784,120722,98597
449.514,-0.154125,-0.083067,0.960781,120757,98705
449.5608,-0.150122,-0.077063,0.97179,121030,98788
449.6076,-0.152124,-0.083067,0.953775,121157,98857
449.6544,-0.137111,-0.079064,0.993808,121352,98943
449.7012,-0.143116,-0.072059,0.965785,121497,98964
449.748,-0.152124,-0.083067,0.963783,121582,99054
449.7948,-0.16013,-0.081066,0.957778,121859,99181
449.8416,-0.156127,-0.077063,0.95978,122120,99259
449.8884,-0.152124,-0.081066,0.970789,122261,99284
449.9352,-0.143116,-0.082067,0.975793,122407,99328
449.982,-0.14812,-0.075061,0.949772,122566,99315
450.0288,-0.150122,-0.07406,0.97179,122720,99365
450.0756,-0.154125,-0.083067,0.961781,122827,99350
450.1224,-0.161131,-0.089072,0.946769,122062,98870
450.1692,-0.14812,-0.079064,0.983799,120846,98616
450.216,-0.150122,-0.083067,0.965785,120939,98781
450.2628,-0.151123,-0.085069,0.970789,121107,98853
450.3096,-0.144117,-0.080065,0.970789,121294,98925
450.3564,-0.145118,-0.081066,0.970789,121387,98898
450.4032,-0.149121,-0.078063,0.963783,121353,98840
450.45,-0.16013,-0.08607,0.962782,121329,98935
450.4968,-0.156127,-0.093076,0.963783,121547,99047
450.5436,-0.158128,-0.08607,0.960781,121828,99152
450.5904,-0.149121,-0.08607,0.961781,122093,99240
450.6372,-0.152124,-0.087071,0.960781,122311,99321
450.684,-0.144117,-0.081066,0.961781,122581,99375
450.7308,-0.150122,-0.083067,0.946769,122772,99359
450.7776,-0.154125,-0.084068,0.97279,122560,98990
450.8244,-0.169137,-0.090073,0.952774,121165,98625
450.8712,-0.158128,-0.088072,0.957778,120614,98580
450.918,-0.136111,-0.084068,0.973791,120713,98707
450.9648,-0.149121,-0.082067,0.973791,120973,98797
451.0116,-0.14812,-0.085069,0.969788,121187,98839
451.0584,-0.145118,-0.081066,0.981798,121366,98936
451.1052,-0.153124,-0.081066,0.966785,121458,98920
451.152,-0.151123,-0.079064,0.965785,121529,98988
451.1988,-0.143116,-0.077063,0.973791,121825,99112
451.2456,-0.144117,-0.081066,0.968787,122012,99218
451.2924,-0.161131,-0.082067,0.949772,122229,99297
451.3392,-0.155126,-0.079064,0.966785,122395,99266
451.386,-0.145118,-0.077063,0.975793,122493,99315
451.4328,-0.164133,-0.084068,0.965785,122523,99362
451.4796,-0.157128,-0.085069,0.958779,122444,99091
451.5264,-0.150122,-0.083067,0.977794,121169,98662
451.5732,-0.144117,-0.079064,0.973791,120659,98565
451.62,-0.14812,-0.084068,0.963783,121035,98788
451.6668,-0.155126,-0.090073,0.945768,121155,98893
451.7136,-0.14712,-0.080065,0.960781,121398,98956
451.7604,-0.159129,-0.082067,0.951773,121423,98825
451.8072,-0.159129,-0.083067,0.961781,121337,98897
451.854,-0.157128,-0.084068,0.949772,121360,98962
451.9008,-0.154125,-0.081066,0.969788,121567,99036
451.9476,-0.150122,-0.088072,0.987803,121849,99091
451.9944,-0.146119,-0.085069,0.97179,122083,99150
452.0412,-0.157128,-0.083067,0.977794,122181,99228
452.088,-0.153124,-0.082067,0.964784,122386,99094
452.1348,-0.144117,-0.081066,0.956777,121205,98666
452.1816,-0.146119,-0.084068,0.957778,120616,98556
452.2284,-0.139113,-0.07406,0.976794,120686,98601
452.2752,-0.153124,-0.080065,0.968787,120881,98682
452.322,-0.146119,-0.082067,0.960781,120960,98762
452.3688,-0.134109,-0.078063,0.977794,121112,98873
452.4156,-0.14712,-0.082067,0.963783,121332,98806
452.4624,-0.145118,-0.082067,0.967786,121268,98780
452.5092,-0.129105,-0.079064,0.979796,121224,98792
452.556,-0.151123,-0.081066,0.961781,121624,99068
452.6028,-0.152124,-0.082067,0.980797,121869,99076
452.6496,-0.156127,-0.083067,0.981798,122032,99112
452.6964,-0.150122,-0.083067,0.97179,122179,99162
452.7432,-0.161131,-0.084068,0.95978,122220,99283
452.79,-0.166135,-0.084068,0.949772,122339,99285
452.8368,-0.146119,-0.079064,0.970789,122015,98876
452.8836,-0.14712,-0.083067,0.987803,120863,98484
452.9304,-0.150122,-0.081066,0.974792,120470,98533
452.9772,-0.151123,-0.073059,0.980797,120594,98578
453.024,-0.151123,-0.08607,0.962782,120947,98800
453.0708,-0.146119,-0.083067,0.964784,121130,98769
453.1176,-0.151123,-0.084068,0.979796,121112,98730
453.1644,-0.14812,-0.084068,0.977794,121074,98768
453.2112,-0.152124,-0.088072,0.964784,121154,98831
453.258,-0.151123,-0.090073,0.955777,121326,98901
453.3048,-0.144117,-0.084068,0.95978,121588,98992
453.3516,-0.137111,-0.077063,0.964784,121733,99101
453.3984,-0.14712,-0.08607,0.943767,121931,99136
453.4452,-0.149121,-0.084068,0.955777,122046,99149
453.492,-0.14812,-0.085069,0.970789,122309,99265
453.5388,-0.139113,-0.080065,0.981798,122184,98972
453.5856,-0.151123,-0.085069,0.973791,120970,98595
453.6324,-0.151123,-0.080065,0.967786,120485,98543
453.6792,-0.159129,-0.081066,0.946769,120578,98571
453.726,-0.154125,-0.083067,0.955777,120737,98643
453.7728,-0.14712,-0.07406,0.962782,120822,98713
453.8196,-0.143116,-0.080065,0.986802,121034,98769
453.8664,-0.156127,-0.08607,0.970789,121132,98789
453.9132,-0.16013,-0.089072,0.952774,121075,98750
453.96,-0.14712,-0.080065,0.968787,121294,98839
454.0068,-0.143116,-0.076062,0.977794,121571,98993
454.0536,-0.146119,-0.082067,0.974792,121779,99006
454.1004,-0.14812,-0.081066,0.988803,121959,99083
454.1472,-0.158128,-0.081066,0.961781,122067,99139
454.194,-0.137111,-0.076062,0.97279,122098,99200
454.2408,-0.134109,-0.078063,0.967786,122211,99244
454.2876,-0.152124,-0.081066,0.968787,122379,99189
454.3344,-0.140114,-0.078063,0.999812,121643,98752
454.3812,-0.143116,-0.073059,0.97279,120621,98508
454.428,-0.146119,-0.081066,0.965785,120827,98676
454.4748,-0.150122,-0.081066,0.973791,120945,98770
454.5216,-0.155126,-0.087071,0.953775,121166,98831
454.5684,-0.153124,-0.08607,0.948771,121165,98742
454.6152,-0.155126,-0.083067,0.962782,121065,98783
454.662,-0.157128,-0.085069,0.94777,121123,98856
454.7088,-0.14812,-0.075061,0.974792,121331,98927
454.7556,-0.14812,-0.082067,0.961781,121574,99006
454.8024,-0.154125,-0.080065,0.965785,121798,99043
454.8492,-0.144117,-0.077063,0.967786,121871,99113
454.896,-0.14812,-0.082067,0.961781,122246,99195
454.9428,-0.149121,-0.082067,0.964784,122337,99072
454.9896,-0.16013,-0.081066,0.956777,121346,98643
455.0364,-0.158128,-0.082067,0.953775,120504,98477
455.0832,-0.153124,-0.083067,0.957778,120466,98535
455.13,-0.157128,-0.083067,0.938763,120623,98633
455.1768,-0.14712,-0.083067,0.956777,120841,98682
455.2236,-0.150122,-0.083067,0.963783,120947,98770
455.2704,-0.150122,-0.083067,0.956777,121156,98783
455.3172,-0.154125,-0.075061,0.950773,121126,98757
455.364,-0.14812,-0.081066,0.963783,121394,98946
455.4108,-0.146119,-0.079064,0.973791,121672,98952
455.4576,-0.156127,-0.082067,0.964784,121877,99038
455.5044,-0.152124,-0.077063,0.957778,122000,99156
455.5512,-0.14812,-0.073059,0.954776,122085,99204
455.598,-0.175142,-0.085069,0.945768,122181,99235
455.6448,-0.151123,-0.083067,0.964784,122284,99212
455.6916,-0.14712,-0.079064,0.965785,122011,98860
455.7384,-0.133108,-0.075061,0.980797,120821,98441
455.7852,-0.151123,-0.076062,0.964784,120484,98430
455.832,-0.150122,-0.080065,0.970789,120769,98617
455.8788,-0.144117,-0.084068,0.968787,120939,98729
455.9256,-0.150122,-0.082067,0.975793,121048,98770
455.9724,-0.150122,-0.081066,0.949772,121024,98736
456.0192,-0.159129,-0.085069,0.944768,121045,98746
456.066,-0.151123,-0.090073,0.951773,121190,98774
456.1128,-0.132107,-0.089072,0.956777,121387,98883
456.1596,-0.151123,-0.085069,0.963783,121572,98961
456.2064,-0.149121,-0.084068,0.945768,121831,99022
456.2532,-0.139113,-0.076062,0.975793,122016,99130
456.3,-0.150122,-0.083067,0.968787,122214,99215
456.3468,-0.154125,-0.082067,0.965785,122387,99284
456.3936,-0.159129,-0.085069,0.97179,122003,98790
456.4404,-0.153124,-0.08607,0.965785,120796,98446
456.4872,-0.14812,-0.083067,0.964784,120458,98492
456.534,-0.155126,-0.087071,0.955777,120605,98585
456.5808,-0.14712,-0.081066,0.943767,120737,98649
456.6276,-0.14712,-0.087071,0.951773,120930,98716
456.6744,-0.154125,-0.084068,0.954776,121176,98737
456.7212,-0.156127,-0.080065,0.950773,121194,98760
456.768,-0.146119,-0.079064,0.95978,121185,98802
