timestamps,IR,RED
502.8192,121054,98925
502.866,120940,98961
502.9128,121070,99050
502.9596,121391,99078
503.0064,121625,99191
503.0532,121736,99278
503.1,122068,99379
503.1468,122183,99464
503.1936,122217,99223
503.2404,121015,98725
503.2872,120269,98633
503.334,120335,98621
503.3808,120526,98741
503.4276,120576,98794
503.4744,120739,98891
503.5212,120933,98898
503.568,120916,98977
503.6148,121098,99022
503.6616,121290,99144
503.7084,121579,99163
503.7552,121684,99243
503.802,121781,99277
503.8488,121870,99311
503.8956,122018,99366
503.9424,122216,99334
503.9892,121800,98954
504.036,120272,98649
504.0828,120434,98751
504.1296,120592,98765
504.1764,120802,98821
504.2232,120993,98868
504.27,120852,98865
504.3168,120916,98851
504.3636,121032,98934
504.4104,121214,99088
504.4572,121443,99096
504.504,121831,99268
504.5508,121905,99320
504.5976,122022,99355
504.6444,122203,99376
504.6912,122138,99168
504.738,120919,98706
504.7848,120247,98584
504.8316,120325,98675
504.8784,120457,98771
504.9252,120645,98824
504.972,120925,98864
505.0188,120868,98915
505.0656,120926,98870
505.1124,121145,98967
505.1592,121389,99076
505.206,121573,99164
505.2528,121693,99244
505.2996,121810,99234
505.3464,121945,99315
505.3932,122040,99337
505.44,120228,98567
505.4868,120284,98618
505.5336,120456,98701
505.5804,120658,98738
505.6272,120818,98908
505.674,120939,98920
505.7208,120875,98885
505.7676,120855,98845
505.8144,120996,98899
505.8612,121242,99017
505.908,121718,99229
505.9548,121885,99230
506.0016,121987,99264
506.0484,122071,99189
506.0952,121073,98722
506.142,120191,98570
506.1888,120207,98546
506.2356,120384,98680
506.2824,120513,98767
506.3292,120631,98805
506.376,120796,98765
506.4228,120871,98908
506.4696,121093,98933
506.5164,121301,99062
506.5632,121482,99145
506.61,121674,99227
506.6568,121766,99230
506.7036,121905,99291
506.7504,122014,99331
506.7972,122023,99073
506.844,120125,98578
506.8908,120194,98544
506.9376,120179,98539
506.9844,120311,98661
507.0312,120439,98674
507.078,120484,98669
507.1248,120481,98697
507.1716,120547,98754
507.2184,120657,98808
507.2652,120858,98873
507.312,121164,98954
507.3588,121275,99045
507.4056,121462,99106
507.4524,121389,98855
507.4992,120352,98514
507.546,119950,98433
507.5928,120095,98508
507.6396,120285,98604
507.6864,120390,98690
507.7332,120595,98772
507.78,120610,98729
507.8268,120735,98776
507.8736,120888,98895
507.9204,121167,99015
507.9672,121419,99063
508.014,121559,99110
508.0608,121678,99161
508.1076,121782,99197
508.1544,121878,99244
508.2012,121746,98928
508.248,120061,98484
508.2948,120241,98610
508.3416,120449,98676
508.3884,120662,98811
508.4352,120871,98760
508.482,120818,98749
508.5288,120737,98753
508.5756,120788,98785
508.6224,120942,98853
508.6692,121153,98933
508.716,121415,98937
508.7628,121342,98959
508.8096,121389,98948
508.8564,120835,98542
508.9032,120016,98299
508.95,119858,98404
508.9968,120036,98513
509.0436,120196,98491
509.0904,120329,98578
509.1372,120451,98617
509.184,120526,98718
509.2308,120709,98796
509.2776,120903,98930
509.3244,121127,98923
509.3712,121225,99049
509.418,121368,99108
509.4648,121494,99133
509.5116,121603,99105
509.5584,121026,98673
509.6052,120125,98484
509.652,120240,98588
509.6988,120352,98691
509.7456,120495,98782
509.7924,120643,98812
509.8392,120683,98705
509.886,120647,98762
509.9328,120792,98779
509.9796,120947,98874
510.0264,121142,99007
510.0732,121351,99017
510.12,121673,99199
510.1668,121871,99119
510.2136,121246,98687
510.2604,120220,98433
510.3072,120034,98517
510.354,120252,98551
510.4008,120425,98583
510.4476,120563,98662
510.4944,120666,98698
510.5412,120722,98663
510.588,120738,98727
510.6348,121073,98830
510.6816,121319,99007
510.7284,121570,99135
510.7752,121787,99220
510.822,121933,99222
510.8688,122051,99292
510.9156,122115,99141
510.9624,120908,98545
511.0092,119967,98440
511.056,120303,98584
511.1028,120438,98696
511.1496,120579,98805
511.1964,120666,98806
511.2432,120584,98715
511.29,120556,98805
511.3368,120770,98879
511.3836,121041,99017
511.4304,121378,99139
511.4772,121638,99138
511.524,121996,99322
511.5708,121941,99015
511.6176,120564,98561
511.6644,120023,98512
511.7112,120142,98628
511.758,120367,98689
511.8048,120456,98736
511.8516,120658,98812
511.8984,120726,98811
511.9452,120620,98752
511.992,120971,98889
512.0388,121226,99053
512.0856,121457,99042
512.1324,121513,99123
512.1792,121616,99197
512.226,121763,99130
512.2728,121290,98742
512.3196,120170,98440
512.3664,119965,98479
512.4132,120146,98578
512.46,120666,98832
512.5068,120739,98786
512.5536,120653,98772
512.6004,120708,98769
512.6472,120897,98835
512.694,121139,98970
512.7408,121380,99049
512.7876,121574,99135
512.8344,121745,99174
512.8812,121908,99235
512.928,120177,98480
512.9748,119976,98465
513.0216,120175,98558
513.0684,120400,98623
513.1152,120545,98697
513.162,120791,98787
513.2088,120814,98825
513.2556,120741,98784
513.3024,120768,98751
513.3492,120919,98914
513.396,121550,99063
513.4428,121713,99170
513.4896,121820,99156
513.5364,122023,99204
513.5832,122148,99234
513.63,121303,98660
513.6768,120156,98450
513.7236,120053,98531
513.7704,120365,98678
513.8172,120633,98783
513.864,121087,98850
513.9108,121014,98830
513.9576,120939,98827
514.0044,121062,98954
514.0512,121379,99050
514.098,121678,99188
514.1448,121940,99252
514.1916,122168,99307
514.2384,122310,99308
514.2852,122397,99389
514.332,121393,98725
514.3788,120285,98505
514.4256,120228,98652
514.4724,120589,98804
514.5192,120897,98931
514.566,121165,98969
514.6128,121394,98980
514.6596,121339,98931
514.7064,121121,98949
514.7532,121196,99019
514.8,121986,99275
514.8468,122200,99292
514.8936,122397,99354
514.9404,122572,99445
514.9872,122682,99523
515.034,122196,98991
515.0808,120654,98640
515.1276,120418,98638
515.1744,120665,98818
515.2212,121001,98967
515.268,121588,99094
515.3148,121475,99058
515.3616,121368,99050
515.4084,121465,99101
515.4552,121774,99210
515.502,122023,99327
515.5488,122316,99409
515.5956,122499,99482
515.6424,122685,99519
515.6892,122819,99544
515.736,120589,98612
515.7828,120581,98721
515.8296,120875,98905
515.8764,121162,99034
515.9232,121402,99087
515.97,121611,99122
516.0168,121556,99067
516.0636,121372,99060
516.1104,121453,99152
516.1572,121720,99182
516.204,122506,99402
516.2508,122644,99548
516.2976,122807,99504
516.3444,122426,99063
516.3912,120919,98660
516.438,120515,98675
516.4848,120730,98786
516.5316,120977,98918
516.5784,121178,99041
516.6252,121394,99031
516.672,121284,98991
516.7188,121380,99087
516.7656,121623,99179
516.8124,121938,99239
516.8592,122147,99352
516.906,122347,99396
516.9528,122492,99496
516.9996,122676,99555
517.0464,122621,99162
517.0932,121060,98724
517.14,120851,98900
517.1868,121110,99014
517.2336,121368,99113
517.2804,121475,99075
517.3272,121322,99001
517.374,121254,99000
517.4208,121402,99065
517.4676,121648,99196
517.5144,121870,99241
517.5612,122162,99330
517.608,122179,99299
517.6548,121815,98896
517.7016,120677,98602
517.7484,120303,98630
517.7952,120454,98760
517.842,120717,98792
517.8888,120811,98888
517.9356,121041,98952
517.9824,121046,98846
518.0292,120915,98832
518.076,121175,98999
518.1228,121491,99063
518.1696,121592,99141
518.2164,121784,99168
518.2632,121841,99213
518.31,121886,99197
518.3568,121342,98757
518.4036,120285,98448
518.4504,120130,98497
518.4972,120273,98655
518.544,120879,98851
518.5908,120938,98814
518.6376,120899,98813
518.6844,120828,98809
518.7312,121002,98900
518.778,121219,99021
518.8248,121502,99089
518.8716,121689,99201
518.9184,121878,99254
518.9652,122043,99303
519.012,120306,98480
519.0588,120225,98515
519.1056,120430,98667
519.1524,120599,98795
519.1992,120822,98904
519.246,121023,98897
519.2928,120999,98787
519.3396,120904,98803
519.3864,120957,98927
519.4332,121145,98971
519.48,121840,99234
519.5268,121959,99323
519.5736,122024,99248
519.6204,121872,99016
519.6672,120677,98514
519.714,120034,98408
519.7608,120100,98556
519.8076,120326,98623
519.8544,120484,98661
519.9012,120642,98762
519.948,120553,98742
519.9948,120609,98761
520.0416,120791,98854
520.0884,120982,98957
520.1352,121176,99016
520.182,121349,99023
520.2288,121498,99086
520.2756,121612,99135
520.3224,121671,99063
520.3692,120931,98596
520.416,120072,98479
520.4628,120222,98631
520.5096,120395,98716
520.5564,120594,98779
520.6032,120677,98681
520.65,120550,98685
520.6968,120576,98749
520.7436,120718,98814
520.7904,120946,98909
520.8372,121200,98932
520.884,121624,99061
520.9308,121848,99155
520.9776,121802,98888
521.0244,120625,98462
521.0712,119907,98413
521.118,120001,98522
521.1648,120260,98522
521.2116,120313,98564
521.2584,120481,98692
521.3052,120524,98584
521.352,120531,98626
521.3988,120660,98772
521.4456,120892,98838
521.4924,121002,98891
521.5392,121240,98931
521.586,121396,98998
521.6328,121495,99070
521.6796,121179,98676
521.7264,120069,98329
521.7732,119754,98360
521.82,120299,98596
521.8668,120453,98682
521.9136,120551,98671
521.9604,120539,98613
522.0072,120516,98678
522.054,120646,98800
522.1008,120926,98811
522.1476,121106,98961
522.1944,121350,98934
522.2412,121468,99015
522.288,120763,98488
522.3348,119859,98291
522.3816,119727,98332
522.4284,119849,98423
522.4752,120016,98472
522.522,120177,98523
522.5688,120343,98515
522.6156,120315,98531
522.6624,120231,98533
522.7092,120327,98600
522.756,120857,98761
522.8028,121002,98832
522.8496,121070,98838
522.8964,121141,98842
522.9432,120943,98557
522.99,119928,98194
523.0368,119571,98223
523.0836,119589,98296
523.1304,119818,98385
523.1772,119901,98443
523.224,120103,98442
523.2708,120069,98437
523.3176,120231,98454
523.3644,120333,98582
523.4112,120598,98663
523.458,120668,98725
523.5048,120822,98768
523.5516,120918,98771
523.5984,121092,98780
523.6452,120633,98425
523.692,119528,98185
523.7388,119677,98335
523.7856,119864,98302
523.8324,119939,98430
523.8792,120058,98420
523.926,120100,98402
523.9728,120059,98456
524.0196,120181,98555
524.0664,120355,98559
524.1132,120589,98618
524.16,120975,98765
524.2068,121108,98792
524.2536,121187,98637
524.3004,120052,98215
524.3472,119546,98143
524.394,119501,98275
524.4408,119789,98396
524.4876,120012,98395
524.5344,120196,98485
524.5812,120232,98509
524.628,120275,98593
524.6748,120472,98634
524.7216,120715,98693
524.7684,121071,98801
524.8152,121204,98899
524.862,121312,98941
524.9088,121469,99007
524.9556,121592,99072
525.0024,121470,98695
525.0492,120088,98221
525.096,119982,98453
525.1428,120212,98605
525.1896,120450,98686
525.2364,120672,98654
525.2832,120511,98622
525.33,120457,98661
525.3768,120543,98715
525.4236,120745,98755
525.4704,121045,98851
525.5172,121257,98947
525.564,121654,99067
525.6108,121818,99086
525.6576,121352,98655
525.7044,119979,98300
525.7512,119741,98286
525.798,119967,98447
525.8448,120213,98578
525.8916,120420,98629
525.9384,120637,98705
525.9852,120691,98733
526.032,120579,98722
526.0788,120795,98848
526.1256,121081,98951
526.1724,121379,99009
526.2192,121542,99087
526.266,121746,99172
526.3128,121877,99017
526.3596,120757,98500
526.4064,119810,98378
526.4532,119825,98478
526.5,120394,98680
526.5468,120604,98775
526.5936,120678,98763
526.6404,120511,98710
526.6872,120476,98700
526.734,120559,98772
526.7808,120785,98862
526.8276,120911,98903
526.8744,121055,98961
526.9212,121202,98961
526.968,120194,98399
527.0148,119624,98300
527.0616,119705,98374
527.1084,119870,98498
527.1552,120133,98545
527.202,120335,98655
527.2488,120446,98673
527.2956,120356,98640
527.3424,120297,98667
527.3892,120439,98753
527.436,121099,98957
527.4828,121228,99038
527.5296,121473,99146
527.5764,121663,99087
527.6232,121199,98657
527.67,119862,98304
527.7168,119583,98389
527.7636,119793,98525
527.8104,120090,98558
527.8572,120290,98668
527.904,120356,98686
527.9508,120457,98692
527.9976,120642,98817
528.0444,120864,98929
528.0912,121103,98996
528.138,121268,99060
528.1848,121480,99074
528.2316,121636,99165
528.2784,121536,98856
528.3252,120106,98311
528.372,119833,98530
528.4188,120116,98654
528.4656,120419,98685
528.5124,120513,98673
528.5592,120288,98698
528.606,120298,98677
528.6528,120483,98767
528.6996,120654,98874
528.7464,120901,98951
528.7932,121025,98997
528.84,121100,99072
528.8868,121304,99014
528.9336,120572,98518
528.9804,119555,98362
529.0272,119593,98405
529.074,119779,98590
529.1208,120049,98646
529.1676,120230,98743
529.2144,120518,98698
529.2612,120382,98660
529.308,120449,98801
529.3548,120626,98916
529.4016,120876,98989
529.4484,121127,99041
529.4952,121178,99038
529.542,121343,99114
529.5888,121386,99160
529.6356,121087,98694
529.6824,119778,98354
529.7292,119561,98400
529.776,120052,98663
529.8228,120227,98748
529.8696,120283,98719
529.9164,120163,98714
529.9632,120173,98744
530.01,120342,98734
530.0568,120490,98890
530.1036,120745,98990
530.1504,120981,99036
530.1972,121111,99089
530.244,121555,99077
530.2908,120615,98584
530.3376,119650,98483
530.3844,119705,98593
530.4312,120021,98719
530.478,120297,98863
530.5248,120555,98929
530.5716,120699,98884
530.6184,120514,98839
530.6652,120420,98847
530.712,120977,99067
530.7588,121248,99166
530.8056,121444,99234
530.8524,121567,99289
530.8992,121723,99345
530.946,121954,99388
530.9928,121761,99062
531.0396,120225,98576
531.0864,119742,98596
531.1332,120066,98749
531.18,121033,99048
531.2268,121081,98996
531.2736,120799,98967
531.3204,120819,98996
531.3672,120973,99117
531.414,121254,99248
531.4608,121613,99282
531.5076,121873,99395
531.5544,122024,99446
531.6012,122150,99500
531.648,121351,98836
531.6948,119955,98627
531.7416,119950,98722
531.7884,120323,98893
531.8352,120646,99031
531.882,120953,99125
531.9288,121171,99131
531.9756,121032,99015
532.0224,120844,98966
532.0692,120926,99077
532.116,121635,99371
532.1628,121817,99447
532.2096,122046,99469
532.2564,122240,99524
532.3032,122220,99277
532.35,120610,98751
532.3968,119929,98705
532.4436,120061,98798
532.4904,120447,98965
532.5372,120689,99037
532.584,120981,99064
532.6308,120765,99007
532.6776,120849,99045
532.7244,121063,99143
532.7712,121330,99294
532.818,121479,99300
532.8648,121652,99426
532.9116,121778,99475
532.9584,121809,99257
533.0052,120566,98668
533.052,120160,98875
533.0988,120384,98978
533.1456,120587,99022
533.1924,120713,99059
533.2392,120576,99009
533.286,120515,98975
533.3328,120670,99051
533.3796,120802,99153
533.4264,121040,99210
533.4732,121186,99280
533.52,121223,99010
533.5668,120076,98640
533.6136,119717,98671
533.6604,119822,98777
533.7072,120048,98857
533.754,120177,98839
533.8008,120426,98911
533.8476,120459,98902
533.8944,120282,98921
533.9412,120313,98958
533.988,120741,99124
534.0348,120875,99161
534.0816,121054,99260
534.1284,121125,99138
534.1752,120224,98705
534.222,119583,98594
534.2688,119609,98603
534.3156,119713,98719
534.3624,119880,98782
534.4092,120051,98803
534.456,120337,98943
534.5028,120457,99027
534.5496,120614,99082
534.5964,120807,99084
534.6432,120695,98858
534.69,119763,98561
534.7368,119437,98567
